Epoch 1/200
Total loss: 80.2821, Reconstruction loss: 65.8783, KL loss: 144.0386
Total loss: 82.0633, Reconstruction loss: 67.5652, KL loss: 144.9818
Total loss: 82.1403, Reconstruction loss: 67.5279, KL loss: 146.1236
Total loss: 84.8572, Reconstruction loss: 70.1512, KL loss: 147.0604
Total loss: 87.5855, Reconstruction loss: 72.8824, KL loss: 147.0306
Total loss: 92.3106, Reconstruction loss: 77.7999, KL loss: 145.1076
Total loss: 94.4095, Reconstruction loss: 79.9980, KL loss: 144.1154
Total loss: 87.1675, Reconstruction loss: 72.8179, KL loss: 143.4969
Total loss: 85.2662, Reconstruction loss: 71.0165, KL loss: 142.4967
Total loss: 82.0884, Reconstruction loss: 67.5177, KL loss: 145.7071
Total loss: 81.5020, Reconstruction loss: 67.1283, KL loss: 143.7370
Total loss: 83.7841, Reconstruction loss: 69.0611, KL loss: 147.2296
Total loss: 80.5243, Reconstruction loss: 65.8962, KL loss: 146.2818
Total loss: 84.3718, Reconstruction loss: 69.9909, KL loss: 143.8087
Total loss: 86.9576, Reconstruction loss: 72.5646, KL loss: 143.9300
Total loss: 88.2876, Reconstruction loss: 73.9393, KL loss: 143.4825
Total loss: 93.8195, Reconstruction loss: 79.4277, KL loss: 143.9185
Total loss: 87.2936, Reconstruction loss: 72.6906, KL loss: 146.0303
Total loss: 89.9352, Reconstruction loss: 75.0754, KL loss: 148.5979
Total loss: 81.0479, Reconstruction loss: 66.9380, KL loss: 141.0991
Total loss: 87.9750, Reconstruction loss: 72.9831, KL loss: 149.9197
Total loss: 77.1880, Reconstruction loss: 62.9023, KL loss: 142.8567
Total loss: 83.5597, Reconstruction loss: 69.0244, KL loss: 145.3528
Total loss: 85.9350, Reconstruction loss: 71.3825, KL loss: 145.5244
Total loss: 88.2186, Reconstruction loss: 73.2058, KL loss: 150.1284
Total loss: 81.3338, Reconstruction loss: 67.0107, KL loss: 143.2310
Total loss: 88.9492, Reconstruction loss: 74.2719, KL loss: 146.7732
Total loss: 82.6552, Reconstruction loss: 67.9867, KL loss: 146.6842
Total loss: 82.5106, Reconstruction loss: 67.7183, KL loss: 147.9228
Total loss: 78.3409, Reconstruction loss: 63.5482, KL loss: 147.9272
Total loss: 79.3916, Reconstruction loss: 64.3173, KL loss: 150.7427
Total loss: 78.2542, Reconstruction loss: 63.2982, KL loss: 149.5596
Total loss: 76.7165, Reconstruction loss: 61.9572, KL loss: 147.5933
Total loss: 82.7211, Reconstruction loss: 67.6990, KL loss: 150.2217
Total loss: 80.2649, Reconstruction loss: 65.1349, KL loss: 151.2997
Total loss: 78.1137, Reconstruction loss: 63.1215, KL loss: 149.9221
Total loss: 79.3533, Reconstruction loss: 64.1490, KL loss: 152.0423
Total loss: 81.9895, Reconstruction loss: 66.9239, KL loss: 150.6567
Total loss: 81.7415, Reconstruction loss: 66.4823, KL loss: 152.5927
Total loss: 78.9412, Reconstruction loss: 63.9575, KL loss: 149.8366
Total loss: 78.4301, Reconstruction loss: 63.6502, KL loss: 147.7991
Total loss: 80.0346, Reconstruction loss: 65.1698, KL loss: 148.6481
Total loss: 75.7994, Reconstruction loss: 60.9933, KL loss: 148.0612
Total loss: 80.1377, Reconstruction loss: 65.3806, KL loss: 147.5707
Total loss: 82.2980, Reconstruction loss: 67.2071, KL loss: 150.9086
Total loss: 78.7627, Reconstruction loss: 63.5804, KL loss: 151.8233
Total loss: 74.5396, Reconstruction loss: 60.0576, KL loss: 144.8201
Total loss: 74.5704, Reconstruction loss: 60.0658, KL loss: 145.0464
Total loss: 76.1196, Reconstruction loss: 61.2417, KL loss: 148.7790
Total loss: 77.9202, Reconstruction loss: 63.3980, KL loss: 145.2226
Total loss: 79.4536, Reconstruction loss: 65.0831, KL loss: 143.7054
Total loss: 78.8220, Reconstruction loss: 64.1865, KL loss: 146.3552
Total loss: 82.2559, Reconstruction loss: 67.5121, KL loss: 147.4374
Total loss: 77.6099, Reconstruction loss: 62.9205, KL loss: 146.8942
Total loss: 75.7627, Reconstruction loss: 60.8466, KL loss: 149.1606
Epoch 75/200
Total loss: 81.5703, Reconstruction loss: 67.2799, KL loss: 142.9034
Total loss: 81.9821, Reconstruction loss: 67.3077, KL loss: 146.7442
Total loss: 82.3264, Reconstruction loss: 67.7277, KL loss: 145.9874
Total loss: 81.8617, Reconstruction loss: 67.2997, KL loss: 145.6207
Total loss: 81.4215, Reconstruction loss: 66.8735, KL loss: 145.4798
Total loss: 78.9032, Reconstruction loss: 64.2282, KL loss: 146.7498
Total loss: 78.3204, Reconstruction loss: 63.6661, KL loss: 146.5431
Total loss: 78.4732, Reconstruction loss: 64.0345, KL loss: 144.3864
Total loss: 85.6452, Reconstruction loss: 71.1515, KL loss: 144.9369
Total loss: 79.4776, Reconstruction loss: 65.0593, KL loss: 144.1828
Total loss: 83.4105, Reconstruction loss: 68.8841, KL loss: 145.2637
Total loss: 85.4111, Reconstruction loss: 70.7509, KL loss: 146.6019
Total loss: 85.2634, Reconstruction loss: 70.4886, KL loss: 147.7484
Total loss: 83.0813, Reconstruction loss: 68.3147, KL loss: 147.6655
Total loss: 84.2064, Reconstruction loss: 69.6855, KL loss: 145.2087
Total loss: 85.7814, Reconstruction loss: 71.3699, KL loss: 144.1157
Total loss: 80.8261, Reconstruction loss: 66.5199, KL loss: 143.0624
Total loss: 85.3193, Reconstruction loss: 71.1622, KL loss: 141.5710
Total loss: 83.2412, Reconstruction loss: 68.8183, KL loss: 144.2296
Total loss: 85.1970, Reconstruction loss: 71.0114, KL loss: 141.8558
Total loss: 88.0041, Reconstruction loss: 73.5258, KL loss: 144.7824
Total loss: 82.1029, Reconstruction loss: 67.7459, KL loss: 143.5702
Total loss: 81.3562, Reconstruction loss: 67.2593, KL loss: 140.9686
Total loss: 81.6276, Reconstruction loss: 67.5247, KL loss: 141.0286
Total loss: 81.1596, Reconstruction loss: 67.1010, KL loss: 140.5863
Total loss: 88.5026, Reconstruction loss: 74.3745, KL loss: 141.2812
Total loss: 85.2505, Reconstruction loss: 70.9197, KL loss: 143.3078
Total loss: 89.0860, Reconstruction loss: 74.4833, KL loss: 146.0274
Total loss: 87.2131, Reconstruction loss: 73.3214, KL loss: 138.9165
Total loss: 92.7613, Reconstruction loss: 77.9773, KL loss: 147.8397
Total loss: 81.8387, Reconstruction loss: 67.7476, KL loss: 140.9110
Total loss: 85.1189, Reconstruction loss: 70.7974, KL loss: 143.2148
Total loss: 83.6219, Reconstruction loss: 69.2845, KL loss: 143.3748
Total loss: 85.7345, Reconstruction loss: 70.9981, KL loss: 147.3635
Total loss: 81.0938, Reconstruction loss: 67.1083, KL loss: 139.8545
Total loss: 89.4460, Reconstruction loss: 75.1769, KL loss: 142.6913
Total loss: 88.3672, Reconstruction loss: 74.1743, KL loss: 141.9289
Total loss: 89.9660, Reconstruction loss: 75.6882, KL loss: 142.7778
Total loss: 86.4304, Reconstruction loss: 72.1676, KL loss: 142.6276
Total loss: 85.4000, Reconstruction loss: 70.8489, KL loss: 145.5109
Total loss: 81.6884, Reconstruction loss: 67.2224, KL loss: 144.6601
Total loss: 79.0197, Reconstruction loss: 64.6783, KL loss: 143.4141
Total loss: 83.2045, Reconstruction loss: 68.5434, KL loss: 146.6115
Total loss: 81.5617, Reconstruction loss: 66.7117, KL loss: 148.4998
Total loss: 80.7044, Reconstruction loss: 65.9300, KL loss: 147.7439
Total loss: 84.7455, Reconstruction loss: 69.6895, KL loss: 150.5595
Total loss: 87.9988, Reconstruction loss: 73.0497, KL loss: 149.4913
Total loss: 86.1455, Reconstruction loss: 70.9547, KL loss: 151.9080
Total loss: 83.4050, Reconstruction loss: 68.4726, KL loss: 149.3238
Total loss: 81.5870, Reconstruction loss: 66.8091, KL loss: 147.7789
Total loss: 82.6567, Reconstruction loss: 67.7820, KL loss: 148.7471
Total loss: 77.2931, Reconstruction loss: 62.4325, KL loss: 148.6062
Total loss: 80.3477, Reconstruction loss: 65.4975, KL loss: 148.5027
Total loss: 83.4609, Reconstruction loss: 68.2631, KL loss: 151.9780
Total loss: 79.4953, Reconstruction loss: 64.1787, KL loss: 153.1664
Total loss: 76.6494, Reconstruction loss: 62.0131, KL loss: 146.3621
Total loss: 75.5994, Reconstruction loss: 60.9132, KL loss: 146.8624
Total loss: 77.6786, Reconstruction loss: 62.6229, KL loss: 150.5569
Total loss: 78.6459, Reconstruction loss: 63.9299, KL loss: 147.1600
Total loss: 80.5145, Reconstruction loss: 65.9602, KL loss: 145.5424
Total loss: 79.5555, Reconstruction loss: 64.7102, KL loss: 148.4533
Total loss: 82.4400, Reconstruction loss: 67.4541, KL loss: 149.8591
Total loss: 76.6945, Reconstruction loss: 61.7519, KL loss: 149.4263
Total loss: 73.7609, Reconstruction loss: 58.5705, KL loss: 151.9048
Epoch 76/200
Total loss: 78.4137, Reconstruction loss: 63.8615, KL loss: 145.5223
Total loss: 78.8416, Reconstruction loss: 63.8992, KL loss: 149.4239
Total loss: 79.8631, Reconstruction loss: 65.0193, KL loss: 148.4375
Total loss: 80.1326, Reconstruction loss: 65.3458, KL loss: 147.8673
Total loss: 81.0736, Reconstruction loss: 66.3045, KL loss: 147.6917
Total loss: 78.1083, Reconstruction loss: 63.2272, KL loss: 148.8110
Total loss: 76.3980, Reconstruction loss: 61.5270, KL loss: 148.7098
Total loss: 75.6319, Reconstruction loss: 60.9815, KL loss: 146.5043
Total loss: 81.2799, Reconstruction loss: 66.5689, KL loss: 147.1098
Total loss: 74.9129, Reconstruction loss: 60.2777, KL loss: 146.3518
Total loss: 79.7976, Reconstruction loss: 65.0354, KL loss: 147.6221
Total loss: 82.2972, Reconstruction loss: 67.3818, KL loss: 149.1540
Total loss: 84.3875, Reconstruction loss: 69.3199, KL loss: 150.6767
Total loss: 84.1609, Reconstruction loss: 69.0832, KL loss: 150.7768
Total loss: 84.1617, Reconstruction loss: 69.3355, KL loss: 148.2625
Total loss: 83.6916, Reconstruction loss: 68.9640, KL loss: 147.2759
Total loss: 75.6251, Reconstruction loss: 61.0060, KL loss: 146.1910
Total loss: 78.8919, Reconstruction loss: 64.4505, KL loss: 144.4143
Total loss: 77.8046, Reconstruction loss: 63.1224, KL loss: 146.8220
Total loss: 81.2286, Reconstruction loss: 66.8260, KL loss: 144.0263
Total loss: 85.5514, Reconstruction loss: 70.8934, KL loss: 146.5799
Total loss: 81.3117, Reconstruction loss: 66.8177, KL loss: 144.9392
Total loss: 81.9574, Reconstruction loss: 67.7647, KL loss: 141.9267
Total loss: 81.1553, Reconstruction loss: 66.9972, KL loss: 141.5809
Total loss: 77.7006, Reconstruction loss: 63.6239, KL loss: 140.7664
Total loss: 82.6854, Reconstruction loss: 68.5634, KL loss: 141.2200
Total loss: 80.3209, Reconstruction loss: 66.0157, KL loss: 143.0518
Total loss: 84.9030, Reconstruction loss: 70.3273, KL loss: 145.7567
Total loss: 85.0355, Reconstruction loss: 71.1560, KL loss: 138.7957
Total loss: 92.7352, Reconstruction loss: 77.9596, KL loss: 147.7557
Total loss: 82.0263, Reconstruction loss: 67.9413, KL loss: 140.8500
Total loss: 86.8550, Reconstruction loss: 72.5207, KL loss: 143.3421
Total loss: 85.9129, Reconstruction loss: 71.5287, KL loss: 143.8425
Total loss: 86.2815, Reconstruction loss: 71.4827, KL loss: 147.9872
Total loss: 76.5622, Reconstruction loss: 62.5134, KL loss: 140.4881
Total loss: 83.6187, Reconstruction loss: 69.3130, KL loss: 143.0575
Total loss: 83.0648, Reconstruction loss: 68.8463, KL loss: 142.1846
Total loss: 86.0828, Reconstruction loss: 71.8580, KL loss: 142.2479
Total loss: 86.6799, Reconstruction loss: 72.5196, KL loss: 141.6029
Total loss: 89.9479, Reconstruction loss: 75.5521, KL loss: 143.9575
Total loss: 88.7177, Reconstruction loss: 74.4749, KL loss: 142.4282
Total loss: 85.1264, Reconstruction loss: 71.0569, KL loss: 140.6941
Total loss: 87.4294, Reconstruction loss: 73.0432, KL loss: 143.8618
Total loss: 82.0809, Reconstruction loss: 67.5073, KL loss: 145.7364
Total loss: 79.7616, Reconstruction loss: 65.2164, KL loss: 145.4517
Total loss: 82.4245, Reconstruction loss: 67.5738, KL loss: 148.5066
Total loss: 85.7298, Reconstruction loss: 70.9404, KL loss: 147.8940
Total loss: 88.8545, Reconstruction loss: 73.7859, KL loss: 150.6851
Total loss: 87.3846, Reconstruction loss: 72.5439, KL loss: 148.4068
Total loss: 87.7101, Reconstruction loss: 72.9780, KL loss: 147.3212
Total loss: 89.2615, Reconstruction loss: 74.3971, KL loss: 148.6441
Total loss: 84.1657, Reconstruction loss: 69.3032, KL loss: 148.6246
Total loss: 84.1112, Reconstruction loss: 69.1991, KL loss: 149.1207
Total loss: 85.5800, Reconstruction loss: 70.2669, KL loss: 153.1307
Total loss: 82.0415, Reconstruction loss: 66.5925, KL loss: 154.4901
Total loss: 76.3950, Reconstruction loss: 61.5688, KL loss: 148.2621
Total loss: 76.8382, Reconstruction loss: 61.9139, KL loss: 149.2431
Total loss: 79.1661, Reconstruction loss: 63.8700, KL loss: 152.9609
Total loss: 81.8920, Reconstruction loss: 66.9030, KL loss: 149.8900
Total loss: 82.5602, Reconstruction loss: 67.7403, KL loss: 148.1985
Total loss: 81.9054, Reconstruction loss: 66.8009, KL loss: 151.0455
Total loss: 83.7655, Reconstruction loss: 68.5005, KL loss: 152.6502
Total loss: 78.1531, Reconstruction loss: 62.9172, KL loss: 152.3589
Total loss: 75.5328, Reconstruction loss: 60.0454, KL loss: 154.8741
Epoch 77/200
Total loss: 78.9522, Reconstruction loss: 64.1020, KL loss: 148.5017
Total loss: 79.0497, Reconstruction loss: 63.8004, KL loss: 152.4922
Total loss: 79.3714, Reconstruction loss: 64.2209, KL loss: 151.5048
Total loss: 81.0621, Reconstruction loss: 65.9751, KL loss: 150.8705
Total loss: 80.0383, Reconstruction loss: 64.9731, KL loss: 150.6523
Total loss: 77.4620, Reconstruction loss: 62.3007, KL loss: 151.6131
Total loss: 76.5728, Reconstruction loss: 61.4432, KL loss: 151.2964
Total loss: 76.0561, Reconstruction loss: 61.1645, KL loss: 148.9158
Total loss: 79.3024, Reconstruction loss: 64.3264, KL loss: 149.7600
Total loss: 73.4482, Reconstruction loss: 58.5709, KL loss: 148.7727
Total loss: 77.4528, Reconstruction loss: 62.4507, KL loss: 150.0210
Total loss: 80.1508, Reconstruction loss: 64.9947, KL loss: 151.5607
Total loss: 81.2189, Reconstruction loss: 65.8929, KL loss: 153.2602
Total loss: 82.8257, Reconstruction loss: 67.4703, KL loss: 153.5540
Total loss: 83.8240, Reconstruction loss: 68.7069, KL loss: 151.1712
Total loss: 82.8658, Reconstruction loss: 67.8318, KL loss: 150.3395
Total loss: 75.4500, Reconstruction loss: 60.5076, KL loss: 149.4241
Total loss: 77.7141, Reconstruction loss: 62.9480, KL loss: 147.6608
Total loss: 74.3276, Reconstruction loss: 59.3197, KL loss: 150.0788
Total loss: 76.6146, Reconstruction loss: 61.9147, KL loss: 146.9984
Total loss: 80.7335, Reconstruction loss: 65.7994, KL loss: 149.3407
Total loss: 78.0871, Reconstruction loss: 63.3501, KL loss: 147.3699
Total loss: 79.6787, Reconstruction loss: 65.2853, KL loss: 143.9341
Total loss: 81.1527, Reconstruction loss: 66.8616, KL loss: 142.9104
Total loss: 78.3627, Reconstruction loss: 64.2076, KL loss: 141.5519
Total loss: 82.1571, Reconstruction loss: 68.0050, KL loss: 141.5211
Total loss: 77.6149, Reconstruction loss: 63.3143, KL loss: 143.0060
Total loss: 80.2694, Reconstruction loss: 65.7272, KL loss: 145.4223
Total loss: 78.4766, Reconstruction loss: 64.6518, KL loss: 138.2480
Total loss: 87.7082, Reconstruction loss: 73.0194, KL loss: 146.8881
Total loss: 77.8705, Reconstruction loss: 63.8888, KL loss: 139.8172
Total loss: 85.3438, Reconstruction loss: 71.1200, KL loss: 142.2379
Total loss: 87.0458, Reconstruction loss: 72.7727, KL loss: 142.7318
Total loss: 87.8661, Reconstruction loss: 73.1676, KL loss: 146.9842
Total loss: 77.9855, Reconstruction loss: 64.0310, KL loss: 139.5453
Total loss: 82.5181, Reconstruction loss: 68.2998, KL loss: 142.1823
Total loss: 78.6670, Reconstruction loss: 64.5235, KL loss: 141.4351
Total loss: 80.3155, Reconstruction loss: 66.2001, KL loss: 141.1542
Total loss: 79.2112, Reconstruction loss: 65.1735, KL loss: 140.3766
Total loss: 83.0009, Reconstruction loss: 68.7617, KL loss: 142.3912
Total loss: 85.4706, Reconstruction loss: 71.4480, KL loss: 140.2258
Total loss: 87.0731, Reconstruction loss: 73.3049, KL loss: 137.6821
Total loss: 89.9139, Reconstruction loss: 75.9015, KL loss: 140.1248
Total loss: 88.4753, Reconstruction loss: 74.3437, KL loss: 141.3160
Total loss: 82.1563, Reconstruction loss: 68.0594, KL loss: 140.9693
Total loss: 81.8743, Reconstruction loss: 67.5092, KL loss: 143.6509
Total loss: 82.9240, Reconstruction loss: 68.5942, KL loss: 143.2975
Total loss: 84.4816, Reconstruction loss: 69.8553, KL loss: 146.2634
Total loss: 84.7623, Reconstruction loss: 70.3487, KL loss: 144.1361
Total loss: 86.5418, Reconstruction loss: 72.2130, KL loss: 143.2886
Total loss: 91.0753, Reconstruction loss: 76.5796, KL loss: 144.9566
Total loss: 88.2181, Reconstruction loss: 73.7324, KL loss: 144.8576
Total loss: 89.6677, Reconstruction loss: 75.1104, KL loss: 145.5735
Total loss: 91.4646, Reconstruction loss: 76.4881, KL loss: 149.7656
Total loss: 84.4255, Reconstruction loss: 69.3150, KL loss: 151.1049
Total loss: 78.4093, Reconstruction loss: 63.8837, KL loss: 145.2569
Total loss: 77.2150, Reconstruction loss: 62.5626, KL loss: 146.5239
Total loss: 79.2492, Reconstruction loss: 64.1861, KL loss: 150.6314
Total loss: 81.7258, Reconstruction loss: 66.9251, KL loss: 148.0067
Total loss: 85.1703, Reconstruction loss: 70.5194, KL loss: 146.5098
Total loss: 85.3917, Reconstruction loss: 70.4468, KL loss: 149.4496
Total loss: 88.1834, Reconstruction loss: 73.0798, KL loss: 151.0355
Total loss: 82.5728, Reconstruction loss: 67.4731, KL loss: 150.9970
Total loss: 76.2755, Reconstruction loss: 60.9196, KL loss: 153.5592
Epoch 78/200
Total loss: 82.8007, Reconstruction loss: 68.0481, KL loss: 147.5265
Total loss: 82.2949, Reconstruction loss: 67.1396, KL loss: 151.5526
Total loss: 80.9246, Reconstruction loss: 65.8292, KL loss: 150.9539
Total loss: 81.5286, Reconstruction loss: 66.4735, KL loss: 150.5507
Total loss: 81.4128, Reconstruction loss: 66.3746, KL loss: 150.3824
Total loss: 80.1196, Reconstruction loss: 64.9716, KL loss: 151.4803
Total loss: 78.9363, Reconstruction loss: 63.8056, KL loss: 151.3066
Total loss: 76.5158, Reconstruction loss: 61.6106, KL loss: 149.0522
Total loss: 80.9460, Reconstruction loss: 65.9305, KL loss: 150.1551
Total loss: 73.5993, Reconstruction loss: 58.6744, KL loss: 149.2486
Total loss: 78.0253, Reconstruction loss: 62.9769, KL loss: 150.4832
Total loss: 79.4751, Reconstruction loss: 64.2440, KL loss: 152.3105
Total loss: 81.0709, Reconstruction loss: 65.6415, KL loss: 154.2938
Total loss: 81.0691, Reconstruction loss: 65.5784, KL loss: 154.9071
Total loss: 82.6737, Reconstruction loss: 67.4161, KL loss: 152.5757
Total loss: 83.5460, Reconstruction loss: 68.3636, KL loss: 151.8241
Total loss: 74.4466, Reconstruction loss: 59.3260, KL loss: 151.2060
Total loss: 77.5857, Reconstruction loss: 62.6431, KL loss: 149.4261
Total loss: 74.9648, Reconstruction loss: 59.7728, KL loss: 151.9193
Total loss: 76.4037, Reconstruction loss: 61.5250, KL loss: 148.7869
Total loss: 80.1962, Reconstruction loss: 65.0699, KL loss: 151.2623
Total loss: 75.4797, Reconstruction loss: 60.5647, KL loss: 149.1499
Total loss: 76.6083, Reconstruction loss: 62.0583, KL loss: 145.4995
Total loss: 78.0035, Reconstruction loss: 63.5706, KL loss: 144.3290
Total loss: 76.3528, Reconstruction loss: 62.1173, KL loss: 142.3549
Total loss: 81.5577, Reconstruction loss: 67.3343, KL loss: 142.2338
Total loss: 76.5202, Reconstruction loss: 62.1755, KL loss: 143.4466
Total loss: 79.3198, Reconstruction loss: 64.7515, KL loss: 145.6825
Total loss: 76.2114, Reconstruction loss: 62.4033, KL loss: 138.0811
Total loss: 85.6357, Reconstruction loss: 71.0018, KL loss: 146.3384
Total loss: 73.7978, Reconstruction loss: 59.8624, KL loss: 139.3544
Total loss: 79.3884, Reconstruction loss: 65.2271, KL loss: 141.6130
Total loss: 82.4433, Reconstruction loss: 68.2373, KL loss: 142.0610
Total loss: 85.0965, Reconstruction loss: 70.4614, KL loss: 146.3507
Total loss: 78.8785, Reconstruction loss: 64.9992, KL loss: 138.7936
Total loss: 84.5163, Reconstruction loss: 70.3578, KL loss: 141.5848
Total loss: 79.7589, Reconstruction loss: 65.6703, KL loss: 140.8852
Total loss: 79.7564, Reconstruction loss: 65.7052, KL loss: 140.5117
Total loss: 76.4259, Reconstruction loss: 62.4446, KL loss: 139.8128
Total loss: 78.0273, Reconstruction loss: 63.8461, KL loss: 141.8126
Total loss: 79.7836, Reconstruction loss: 65.8435, KL loss: 139.4007
Total loss: 81.3170, Reconstruction loss: 67.6647, KL loss: 136.5223
Total loss: 87.2019, Reconstruction loss: 73.3412, KL loss: 138.6071
Total loss: 86.8795, Reconstruction loss: 72.9603, KL loss: 139.1920
Total loss: 86.9135, Reconstruction loss: 73.0802, KL loss: 138.3326
Total loss: 85.2894, Reconstruction loss: 71.2330, KL loss: 140.5638
Total loss: 85.2157, Reconstruction loss: 71.1806, KL loss: 140.3510
Total loss: 83.8291, Reconstruction loss: 69.4918, KL loss: 143.3725
Total loss: 79.1425, Reconstruction loss: 64.9923, KL loss: 141.5018
Total loss: 79.2179, Reconstruction loss: 65.1409, KL loss: 140.7701
Total loss: 85.0309, Reconstruction loss: 70.7605, KL loss: 142.7038
Total loss: 84.1696, Reconstruction loss: 69.9044, KL loss: 142.6521
Total loss: 90.2527, Reconstruction loss: 75.9225, KL loss: 143.3026
Total loss: 95.1048, Reconstruction loss: 80.3431, KL loss: 147.6172
Total loss: 92.1013, Reconstruction loss: 77.2251, KL loss: 148.7625
Total loss: 85.5692, Reconstruction loss: 71.2861, KL loss: 142.8303
Total loss: 83.3170, Reconstruction loss: 68.9219, KL loss: 143.9509
Total loss: 80.3822, Reconstruction loss: 65.5379, KL loss: 148.4427
Total loss: 80.4173, Reconstruction loss: 65.8298, KL loss: 145.8751
Total loss: 83.0343, Reconstruction loss: 68.5685, KL loss: 144.6580
Total loss: 83.3402, Reconstruction loss: 68.5701, KL loss: 147.7008
Total loss: 90.2854, Reconstruction loss: 75.3949, KL loss: 148.9059
Total loss: 85.6810, Reconstruction loss: 70.8057, KL loss: 148.7530
Total loss: 80.5143, Reconstruction loss: 65.3877, KL loss: 151.2661
Epoch 79/200
Total loss: 87.1414, Reconstruction loss: 72.5819, KL loss: 145.5951
Total loss: 87.1200, Reconstruction loss: 72.1590, KL loss: 149.6104
Total loss: 86.7021, Reconstruction loss: 71.7809, KL loss: 149.2121
Total loss: 85.4264, Reconstruction loss: 70.4884, KL loss: 149.3802
Total loss: 83.2666, Reconstruction loss: 68.3289, KL loss: 149.3769
Total loss: 81.5549, Reconstruction loss: 66.4669, KL loss: 150.8791
Total loss: 81.4085, Reconstruction loss: 66.2975, KL loss: 151.1097
Total loss: 81.3148, Reconstruction loss: 66.3753, KL loss: 149.3950
Total loss: 85.8745, Reconstruction loss: 70.8036, KL loss: 150.7086
Total loss: 78.9304, Reconstruction loss: 63.9183, KL loss: 150.1201
Total loss: 81.8737, Reconstruction loss: 66.7193, KL loss: 151.5443
Total loss: 83.5280, Reconstruction loss: 68.1248, KL loss: 154.0313
Total loss: 83.2925, Reconstruction loss: 67.6559, KL loss: 156.3660
Total loss: 81.5219, Reconstruction loss: 65.7777, KL loss: 157.4420
Total loss: 83.0997, Reconstruction loss: 67.5300, KL loss: 155.6970
Total loss: 84.5842, Reconstruction loss: 69.0323, KL loss: 155.5182
Total loss: 78.5835, Reconstruction loss: 63.0317, KL loss: 155.5188
Total loss: 79.7914, Reconstruction loss: 64.3971, KL loss: 153.9432
Total loss: 77.3993, Reconstruction loss: 61.6998, KL loss: 156.9956
Total loss: 79.0802, Reconstruction loss: 63.6437, KL loss: 154.3645
Total loss: 81.4124, Reconstruction loss: 65.6765, KL loss: 157.3586
Total loss: 76.7527, Reconstruction loss: 61.2060, KL loss: 155.4672
Total loss: 77.2251, Reconstruction loss: 62.0464, KL loss: 151.7862
Total loss: 78.3376, Reconstruction loss: 63.2356, KL loss: 151.0202
Total loss: 75.6673, Reconstruction loss: 60.7657, KL loss: 149.0153
Total loss: 80.7666, Reconstruction loss: 65.8587, KL loss: 149.0788
Total loss: 76.4735, Reconstruction loss: 61.4721, KL loss: 150.0146
Total loss: 79.7875, Reconstruction loss: 64.5545, KL loss: 152.3304
Total loss: 76.2559, Reconstruction loss: 61.8462, KL loss: 144.0963
Total loss: 84.8907, Reconstruction loss: 69.6730, KL loss: 152.1772
Total loss: 73.3071, Reconstruction loss: 58.8280, KL loss: 144.7906
Total loss: 78.4493, Reconstruction loss: 63.7716, KL loss: 146.7776
Total loss: 80.0789, Reconstruction loss: 65.3846, KL loss: 146.9427
Total loss: 81.0945, Reconstruction loss: 65.9589, KL loss: 151.3561
Total loss: 74.6474, Reconstruction loss: 60.2902, KL loss: 143.5722
Total loss: 80.8177, Reconstruction loss: 66.1672, KL loss: 146.5053
Total loss: 77.8155, Reconstruction loss: 63.2347, KL loss: 145.8080
Total loss: 78.5247, Reconstruction loss: 63.9915, KL loss: 145.3325
Total loss: 76.0026, Reconstruction loss: 61.5444, KL loss: 144.5819
Total loss: 76.8566, Reconstruction loss: 62.2051, KL loss: 146.5150
Total loss: 76.3306, Reconstruction loss: 61.9442, KL loss: 143.8641
Total loss: 75.4631, Reconstruction loss: 61.3798, KL loss: 140.8329
Total loss: 81.1151, Reconstruction loss: 66.8690, KL loss: 142.4610
Total loss: 80.6800, Reconstruction loss: 66.4347, KL loss: 142.4531
Total loss: 82.4268, Reconstruction loss: 68.3469, KL loss: 140.7992
Total loss: 83.9892, Reconstruction loss: 69.7771, KL loss: 142.1211
Total loss: 85.5334, Reconstruction loss: 71.4232, KL loss: 141.1024
Total loss: 86.1697, Reconstruction loss: 71.8563, KL loss: 143.1344
Total loss: 81.2970, Reconstruction loss: 67.2376, KL loss: 140.5942
Total loss: 78.4872, Reconstruction loss: 64.5577, KL loss: 139.2954
Total loss: 80.1409, Reconstruction loss: 66.0797, KL loss: 140.6113
Total loss: 76.5373, Reconstruction loss: 62.4898, KL loss: 140.4752
Total loss: 82.4257, Reconstruction loss: 68.3481, KL loss: 140.7755
Total loss: 87.3856, Reconstruction loss: 72.8990, KL loss: 144.8654
Total loss: 88.9461, Reconstruction loss: 74.3345, KL loss: 146.1157
Total loss: 88.6789, Reconstruction loss: 74.6746, KL loss: 140.0425
Total loss: 89.0896, Reconstruction loss: 74.9866, KL loss: 141.0298
Total loss: 88.2517, Reconstruction loss: 73.6647, KL loss: 145.8699
Total loss: 88.0779, Reconstruction loss: 73.7276, KL loss: 143.5035
Total loss: 86.4848, Reconstruction loss: 72.2340, KL loss: 142.5074
Total loss: 83.7975, Reconstruction loss: 69.2155, KL loss: 145.8198
Total loss: 85.4917, Reconstruction loss: 70.7587, KL loss: 147.3301
Total loss: 81.6812, Reconstruction loss: 66.9973, KL loss: 146.8390
Total loss: 79.3696, Reconstruction loss: 64.4193, KL loss: 149.5033
Epoch 80/200
Total loss: 91.6060, Reconstruction loss: 77.2253, KL loss: 143.8071
